,TIENDA_ID,PLAZA_CVE,NIVELSOCIOECONOMICO_DES,ENTORNO_DES,MTS2VENTAS_NUM,PUERTASREFRIG_NUM,CAJONESESTACIONAMIENTO_NUM,LATITUD_NUM,LONGITUD_NUM,SEGMENTO_MAESTRO_DESC,LID_UBICACION_TIENDA,DATASET
860,843,6,C,Base,0.0,0.0,0.0,25.29304,-100.01274,Parada Técnica,UT_CARRETERA_GAS,TRAIN
861,844,6,C,Hogar,0.0,0.0,0.0,25.6201,-100.0489,Hogar Reunión,UT_DENSIDAD,TRAIN
862,521,6,B,Receso,0.0,13.0,0.0,25.81326,-99.16838,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
863,779,6,C,Base,0.0,0.0,0.0,25.7022,-99.22837,Barrio Competido,UT_TRAFICO_VEHICULAR,TRAIN
864,215,6,CD,Receso,109.4,10.0,8.971284364828543,24.86443,-99.57326,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
865,555,6,B,Hogar,0.0,13.0,0.0,24.87242,-99.56097,Hogar Reunión,UT_DENSIDAD,TRAIN
866,518,6,B,Hogar,0.0,13.0,0.0,24.85695,-99.53004,Hogar Reunión,UT_DENSIDAD,TRAIN
867,219,6,BC,Hogar,119.2,10.0,9.42299428790517,25.4797,-100.17906,Parada Técnica,UT_CARRETERA_GAS,TRAIN
868,213,6,BC,Receso,105.66,8.0,9.080991474205593,25.41392,-100.14064,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
869,209,6,CD,Receso,108.65,10.0,8.936714727858394,25.26578,-100.00734,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
870,208,6,BC,Base,55.0,8.0,6.745927728995202,25.49461,-100.18759,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
871,516,6,B,Hogar,0.0,13.0,0.0,25.5751,-100.01917,Hogar Reunión,UT_DENSIDAD,TRAIN
872,556,6,C,Hogar,0.0,13.0,0.0,24.8612,-99.56176,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
873,206,6,BC,Receso,107.0,14.0,8.296472795054337,25.45105,-100.16215,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN
874,859,6,C,Hogar,0.0,0.0,0.0,25.61021,-100.06526,Hogar Reunión,UT_DENSIDAD,TRAIN
875,514,6,B,Hogar,0.0,13.0,0.0,25.59599,-100.077,Hogar Reunión,UT_DENSIDAD,TRAIN
876,863,6,C,Hogar,0.0,0.0,0.0,25.18193,-99.85133,Clásico,UT_DENSIDAD,TRAIN
877,205,6,BC,Receso,108.87,9.0,9.087902337570402,25.42426,-100.15199,Oficinistas,UT_CARRETERA_GAS,TRAIN
878,867,6,C,Base,0.0,0.0,0.0,24.86623,-99.5714,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
879,511,6,B,Hogar,0.0,13.0,0.0,24.84738,-99.553,Hogar Reunión,UT_DENSIDAD,TRAIN
880,539,6,B,Base,0.0,13.0,0.0,25.69036,-99.2423,Parada Técnica,UT_CARRETERA_GAS,TRAIN
881,538,6,B,Hogar,0.0,13.0,0.0,25.60006,-99.98635,Hogar Reunión,UT_DENSIDAD,TRAIN
882,537,6,B,Base,0.0,13.0,0.0,25.19829,-99.82656,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
883,801,6,C,Base,0.0,0.0,0.0,25.58436,-100.02436,Barrio Competido,UT_DENSIDAD,TRAIN
884,232,6,C,Receso,125.0,10.0,9.690332813807661,25.60058,-99.97002,Parada Técnica,UT_CARRETERA_GAS,TRAIN
885,793,6,C,Base,109.4,0.0,0.0,25.1903,-99.8164,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
886,814,6,C,Receso,0.0,0.0,0.0,25.1249,-99.81162,Parada Técnica,UT_CARRETERA_GAS,TRAIN
887,815,6,C,Receso,114.34,0.0,0.0,25.56212,-100.0206,Parada Técnica,UT_GAS_URBANA,TRAIN
888,229,6,CD,Receso,124.8,10.0,9.681114243948954,25.27826,-100.01964,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
889,228,6,C,Base,108.0,10.0,8.906754375817597,25.37839,-100.11195,Parada Técnica,UT_CARRETERA_GAS,TRAIN
890,818,6,C,Receso,0.0,0.0,0.0,25.56875,-99.9824,,UT_CARRETERA_GAS,TRAIN
891,227,6,C,Receso,98.4,10.0,8.464263022599678,24.85589,-99.56377,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
892,869,6,C,Hogar,0.0,0.0,0.0,25.16495,-99.84036,Hogar Reunión,UT_DENSIDAD,TRAIN
893,226,6,CD,Receso,135.72,10.0,10.184448158234336,24.85948,-99.56629,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
894,791,6,C,Hogar,117.45,15.0,8.637095887304326,25.182,-99.8244,Hogar Reunión,UT_DENSIDAD,TRAIN
895,224,6,CD,Receso,102.0,8.0,8.91229164579126,25.1895,-99.83821,Parada Técnica,UT_GAS_URBANA,TRAIN
896,545,6,B,Base,0.0,13.0,0.0,25.59278,-100.00266,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
897,826,6,C,Base,0.0,0.0,0.0,25.58719,-100.0281,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
898,548,6,B,Base,0.0,13.0,0.0,25.7961,-99.1784,Parada Técnica,UT_GAS_URBANA,TRAIN
899,528,6,C,Hogar,0.0,13.0,0.0,25.60567,-100.07793,Hogar Reunión,UT_DENSIDAD,TRAIN
900,786,6,C,Hogar,0.0,0.0,0.0,25.2829,-100.0032,,UT_DENSIDAD,TRAIN
901,526,6,B,Base,0.0,13.0,0.0,25.59127,-100.00781,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
902,785,6,C,Peatonal,0.0,0.0,0.0,25.26151,-99.67147,Parada Técnica,UT_GAS_URBANA,TRAIN
903,525,6,B,Base,0.0,13.0,0.0,25.59205,-100.00413,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
904,784,6,C,Hogar,0.0,0.0,0.0,25.2894,-100.03434,Hogar Reunión,UT_GAS_URBANA,TRAIN
905,721,6,C,Hogar,0.0,0.0,0.0,25.36299,-99.98668,Parada Técnica,UT_DENSIDAD,TRAIN
906,744,6,C,Receso,0.0,0.0,0.0,25.60719,-100.04114,Parada Técnica,UT_CARRETERA_GAS,TRAIN
907,486,6,C,Receso,0.0,13.0,0.0,25.59693,-100.02597,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
908,485,6,C,Base,0.0,13.0,0.0,25.29167,-100.02398,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
909,155,6,CD,Receso,89.0,8.0,8.31308460497533,25.59048,-100.00025,Parada Técnica,UT_DENSIDAD,TRAIN
910,737,6,C,Base,0.0,0.0,0.0,25.57386,-100.00367,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
911,153,6,BC,Receso,106.5,8.0,9.11970946761216,25.18819,-99.82875,Barrio Competido,UT_TRAFICO_PEATONAL,TRAIN
912,734,6,C,Receso,0.0,0.0,0.0,25.5415,-100.00833,Parada Técnica,UT_CARRETERA_GAS,TRAIN
913,581,6,C,Base,0.0,13.0,0.0,25.58871,-99.99602,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
914,144,6,BC,Receso,121.21,10.0,9.51564091498517,24.88035,-99.58588,Parada Técnica,UT_CARRETERA_GAS,TRAIN
915,588,6,C,Base,0.0,13.0,0.0,25.58313,-99.98599,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
916,723,6,C,Hogar,0.0,0.0,0.0,25.37834,-100.11439,Hogar Reunión,UT_DENSIDAD,TRAIN
917,745,6,C,Base,0.0,0.0,0.0,25.69224,-99.62149,Oficinistas,UT_GAS_URBANA,TRAIN
918,718,6,C,Hogar,0.0,0.0,0.0,25.5967,-99.98241,Hogar Reunión,UT_DENSIDAD,TRAIN
919,715,6,C,Hogar,0.0,0.0,0.0,25.60082,-99.9882,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
920,124,6,BC,Base,122.17,10.0,9.559890050306961,25.46137,-100.17089,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
921,123,6,BC,Hogar,126.17,10.0,9.744261447481094,25.50882,-100.19437,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
922,713,6,C,Base,0.0,0.0,0.0,24.85807,-99.57523,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
923,595,6,C,Base,0.0,13.0,0.0,25.28658,-100.03171,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
924,708,6,C,Base,0.0,0.0,0.0,25.3947,-100.12973,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
925,114,6,BC,Base,118.6,10.0,9.39533857832905,25.27831,-100.02243,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
926,111,6,B,Base,0.0,13.0,0.0,25.58972,-99.99443,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
927,186,6,BC,Base,104.0,12.0,8.440288612908601,25.40545,-100.13366,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
928,768,6,C,Base,0.0,0.0,0.0,25.35691,-100.09469,,UT_TRAFICO_VEHICULAR,TRAIN
929,874,6,C,Base,0.0,0.0,0.0,25.40397,-99.98722,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
930,201,6,BC,Receso,126.6,6.0,10.328270104147041,25.18989,-99.82471,Oficinistas,UT_TRAFICO_PEATONAL,TRAIN
931,764,6,C,Base,0.0,0.0,0.0,25.28191,-100.02697,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
932,197,6,B,Base,117.0,10.0,9.321590019459396,25.27938,-100.02285,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
933,761,6,B,Receso,0.0,0.0,0.0,25.487,-100.1833,,UT_CARRETERA_GAS,TRAIN
934,195,6,BC,Hogar,101.0,6.0,9.14829316223259,25.57531,-100.00992,Hogar Reunión,UT_TRAFICO_PEATONAL,TRAIN
935,194,6,BC,Base,70.22,10.0,7.165366529507914,25.42277,-100.14712,Hogar Reunión,UT_CARRETERA_GAS,TRAIN
936,192,6,CD,Base,93.17,10.0,8.2231974207945,25.59289,-100.01045,Clásico,UT_DENSIDAD,TRAIN
937,189,6,CD,Base,86.11,7.0,8.32092345338445,25.5929,-99.99295,Clásico,UT_TRAFICO_VEHICULAR,TRAIN
938,187,6,BC,Base,98.7,9.0,8.619138060255171,25.59232,-100.0127,Hogar Reunión,UT_DENSIDAD,TRAIN
939,108,6,C,Base,0.0,13.0,0.0,25.28456,-100.01976,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
940,501,6,B,Hogar,0.0,13.0,0.0,25.17002,-99.84103,Hogar Reunión,UT_DENSIDAD,TRAIN
941,183,6,CD,Receso,164.0,10.0,11.487953936255455,25.18675,-99.83461,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
942,757,6,C,Receso,0.0,0.0,0.0,25.46719,-100.17342,Parada Técnica,UT_TRAFICO_VEHICULAR,TRAIN
943,498,6,B,Base,0.0,13.0,0.0,25.2806,-100.01745,Oficinistas,UT_TRAFICO_VEHICULAR,TRAIN
944,497,6,B,Hogar,0.0,13.0,0.0,25.20866,-99.84815,Parada Técnica,UT_DENSIDAD,TRAIN
945,496,6,B,Base,0.0,13.0,0.0,24.84507,-99.55926,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
946,572,6,C,Hogar,0.0,13.0,0.0,25.5733,-100.02196,Hogar Reunión,UT_DENSIDAD,TRAIN
947,492,6,B,Base,0.0,13.0,0.0,25.27251,-100.00065,Hogar Reunión,UT_TRAFICO_VEHICULAR,TRAIN
948,172,6,CD,Receso,122.7,8.0,9.866413626167398,25.19135,-99.81539,Parada Técnica,UT_CARRETERA_GAS,TRAIN
949,748,6,C,Receso,0.0,0.0,0.0,25.27433,-100.01648,Parada Técnica,UT_CARRETERA_GAS,TRAIN
950,747,6,C,Receso,0.0,0.0,0.0,25.599,-99.68105,Parada Técnica,UT_CARRETERA_GAS,TRAIN
